mw_kda	window_candidate_count	gaussian_weighted_candidate_mass	identity_entropy_nats	identity_entropy_bits	effective_candidate_number	mw_discriminability	ambiguity_percentile	auditability_percentile	marker_gaussian_mass	signaling_gaussian_mass	family_membership_gaussian_mass	family_protein_gaussian_mass	marker_context_percentile	signaling_context_percentile	family_context_percentile	contextual_audit_burden_index	contextual_auditability_index	contextual_audit_burden_score_0_100	contextual_auditability_score_0_100	contextual_priority
16.5	828	509.43068430147116	6.721776419158012	9.697473505883638	830.2911472972835	0.0012043967989483486	0.9901180698151951	0.009881930184804877	1.01084670789363	4.805632689249437	28.1951392414052	28.1951392414052	0.6460807600950119	0.7059980334316618	0.879948914431673	0.8055364444433855	0.19446355555661454	80.55364444433854	19.446355555661455	high
16.75	826	514.2091270416108	6.727372617138787	9.705547112958335	834.9506465190229	0.0011976755801903756	0.9904389117043121	0.009561088295687914	0.9530575787433357	4.307128088415563	27.146293720408273	27.146293720408273	0.6009501187648456	0.6745329400196657	0.8729246487867177	0.7847116548188853	0.21528834518111473	78.47116548188853	21.528834518111474	high
17.0	815	518.0387142128745	6.73021291331691	9.709644794169169	837.3255247314397	0.0011942786532403104	0.9906955852156057	0.009304414784394255	0.8471866732964722	3.994293879224302	26.703826280506206	26.703826280506206	0.5463182897862233	0.6568338249754179	0.8697318007662835	0.7658948751858827	0.23410512481411727	76.58948751858827	23.41051248141173	high
17.25	812	520.6260242335725	6.731896194816409	9.712073256040917	838.7361662165555	0.0011922700370855445	0.9907597535934292	0.00924024640657084	0.7087195843984972	3.8936719909350583	26.750178358529723	26.750178358529723	0.49406175771971494	0.6529006882989183	0.8703703703703703	0.7520231424956081	0.2479768575043919	75.20231424956081	24.797685750439193	high
17.5	809	521.7627292366161	6.733902185562812	9.714967288942821	840.4203518703141	0.0011898807516673641	0.9910164271047228	0.008983572895277181	0.5574567428952408	3.9832102067097086	27.10093366647907	27.10093366647907	0.4418052256532066	0.6548672566371682	0.8722860791826309	0.7399937471444321	0.2600062528555679	73.9993747144432	26.00062528555679	high
17.75	799	521.4327813774797	6.737110552379909	9.7195959838392	843.1210587521695	0.0011860692952919637	0.9913372689938398	0.008662731006160218	0.4119226474107184	4.196429005109284	27.546968246178466	27.546092994913046	0.39429928741092635	0.6686332350049164	0.8748403575989783	0.7322775372521652	0.26772246274783484	73.22775372521652	26.772246274783484	high
18.0	831	519.8877731208097	6.741905827612329	9.72651410363671	847.1737654392526	0.0011803953814380787	0.9914014373716632	0.008598562628336803	0.2861801986778954	4.449673911717127	27.90416079466521	27.90199311899964	0.33966745843230406	0.6804326450344149	0.8767560664112388	0.7220644018124052	0.27793559818759483	72.20644018124051	27.793559818759483	high
18.25	835	517.6334853686951	6.748162337792067	9.73554033984629	852.4907322111986	0.001173033280263576	0.99152977412731	0.008470225872689974	0.18677557692225205	4.663489798048109	28.067015698862996	28.061972426162765	0.2850356294536817	0.6951819075712881	0.8793103448275862	0.7127644139949665	0.2872355860050335	71.27644139949665	28.723558600503353	high
18.5	835	515.3462839634254	6.755294260976668	9.745829530056714	858.5923629468431	0.0011646970589952845	0.9916581108829569	0.008341889117043144	0.11451363143238091	4.786414473094827	28.027119914232216	28.01609723430625	0.23990498812351543	0.7020648967551623	0.8786717752234994	0.7030749427462835	0.29692505725371654	70.30749427462834	29.692505725371653	high
18.75	820	513.7568542854531	6.762639234822604	9.756426087399705	864.9219181498365	0.0011561737296923987	0.9917864476386037	0.008213552361396315	0.06595547958815064	4.810315084525238	27.87573826023205	27.853106489433433	0.20665083135391923	0.7069813176007866	0.876117496807152	0.6953840233501154	0.3046159766498846	69.53840233501154	30.46159766498846	high
