mw_bin_label,bin_start_kda,bin_end_kda,protein_count,marker_count,signaling_prefix_count,family_count,families,marker_genes,signaling_genes,examples_audit_families,audit_burden_score,audit_priority
260.0-262.0 kDa,260.0,262.0,2,0,0,0,,,,"Ziz, Apc",0.1,routine
262.0-264.0 kDa,262.0,264.0,5,0,0,0,,,,"Mgtor, Ptip, hob, Wdr62, pyd",0.25,routine
264.0-266.0 kDa,264.0,266.0,3,0,0,0,,,,"Ncoa6, beta-Spec, FASN2",0.15,routine
266.0-268.0 kDa,266.0,268.0,2,0,0,0,,,,"CG6108, FASN3",0.1,routine
268.0-270.0 kDa,268.0,270.0,2,0,0,0,,,,"Dmel\CG7518, anon-WO03042407.98",0.1,routine
270.0-272.0 kDa,270.0,272.0,3,0,0,1,Histones,,,"CG6915, kon, Hers [Histones]",0.9,routine
272.0-274.0 kDa,272.0,274.0,3,0,0,1,Protein_kinases,,,"Rme-8, Wnk [Protein_kinases], Pzl",0.9,routine
276.0-278.0 kDa,276.0,278.0,3,0,0,0,,,,"shn, CG14318, FASN1",0.15,routine
278.0-280.0 kDa,278.0,280.0,6,0,0,1,Protein_kinases,,,"alpha-Spec, Acc, Lrrk [Protein_kinases], Fhos, kto, Prp8",1.05,routine
280.0-282.0 kDa,280.0,282.0,5,0,0,1,Protein_kinases,,,"skd, Epg5, RhoGEF2, mTor [Protein_kinases], Not1",1.0,routine
284.0-286.0 kDa,284.0,286.0,4,0,0,0,,,,"osa, CG9817, tud, CG17926",0.2,routine
286.0-288.0 kDa,286.0,288.0,2,0,0,0,,,,"sev, bbg",0.1,routine
288.0-290.0 kDa,288.0,290.0,4,0,0,2,Notch; Protein_kinases,,,"CAP, N [Notch], mei-41 [Protein_kinases], Piezo",1.7,routine
290.0-292.0 kDa,290.0,292.0,1,0,0,0,,,,CG15099,0.05,routine
292.0-294.0 kDa,292.0,294.0,4,0,0,0,,,,"ndl, BEST:LD19244, Ca-alpha1D, l(3)80Fj",0.2,routine
294.0-296.0 kDa,294.0,296.0,1,0,0,0,,,,mud,0.05,routine
296.0-298.0 kDa,296.0,298.0,1,0,0,0,,,,PsGEF,0.05,routine
298.0-300.0 kDa,298.0,300.0,3,0,0,0,,,,"Nup358, Rim, tnc",0.15,routine
300.0-302.0 kDa,300.0,302.0,2,0,0,0,,,,"E(bx), CG11008",0.1,routine
302.0-304.0 kDa,302.0,304.0,2,0,0,1,Ubiquitin_proteasome,,,"Ufd4 [Ubiquitin_proteasome], Nuak",0.85,routine
304.0-306.0 kDa,304.0,306.0,1,0,0,0,,,,Ten-m,0.05,routine
306.0-308.0 kDa,306.0,308.0,2,0,0,0,,,,"Tet, rhea",0.1,routine
308.0-310.0 kDa,308.0,310.0,3,0,0,0,,,,"teq, Muc68Ca, CG1295",0.15,routine
310.0-312.0 kDa,310.0,312.0,2,0,0,0,,,,"faf, Dmel\CG4554",0.1,routine
312.0-314.0 kDa,312.0,314.0,1,0,0,0,,,,Ppn,0.05,routine
314.0-316.0 kDa,314.0,316.0,1,0,0,0,,,,lva,0.05,routine
316.0-318.0 kDa,316.0,318.0,2,0,0,1,Protein_kinases,,,"Nf1, tefu [Protein_kinases]",0.85,routine
318.0-320.0 kDa,318.0,320.0,3,0,0,1,Ubiquitin_proteasome,,,"hyd [Ubiquitin_proteasome], Itpr, Dmel\CG14692",0.9,routine
320.0-322.0 kDa,320.0,322.0,4,0,0,1,Ubiquitin_proteasome,,,"LUBEL [Ubiquitin_proteasome], NaCP60E, Dmel\CG13492, Bicra",0.95,routine
322.0-324.0 kDa,322.0,324.0,2,0,0,0,,,,"jbug, Megf8",0.1,routine
326.0-328.0 kDa,326.0,328.0,2,0,0,0,,,,"Plp, Ten-a",0.1,routine
332.0-334.0 kDa,332.0,334.0,2,0,0,0,,,,"zfh2, unc79",0.1,routine
336.0-338.0 kDa,336.0,338.0,3,0,0,2,Histones; Ubiquitin_proteasome,,,"upSET [Histones], ctrip [Ubiquitin_proteasome], tou",1.65,routine
338.0-340.0 kDa,338.0,340.0,1,0,0,0,,,,Muc12Ea,0.05,routine
340.0-342.0 kDa,340.0,342.0,1,0,0,1,Histones,,,nej [Histones],0.8,routine
342.0-344.0 kDa,342.0,344.0,1,0,0,0,,,,kmr,0.05,routine
346.0-348.0 kDa,346.0,348.0,3,0,0,0,,,,"M7BP, CadN, rno",0.15,routine
348.0-350.0 kDa,348.0,350.0,1,0,0,0,,,,Myo10A,0.05,routine
350.0-352.0 kDa,350.0,352.0,2,0,0,0,,,,"dom, bark",0.1,routine
354.0-356.0 kDa,354.0,356.0,2,0,0,0,,,,"Ca-alpha1T, Su(var)2-HP2",0.1,routine
356.0-358.0 kDa,356.0,358.0,1,0,0,0,,,,dikar,0.05,routine
360.0-362.0 kDa,360.0,362.0,3,0,0,1,Protein_kinases,,,"unc-13, blobby, nonC [Protein_kinases]",0.9,routine
364.0-366.0 kDa,364.0,366.0,1,0,0,0,,,,pcx,0.05,routine
366.0-368.0 kDa,366.0,368.0,1,0,0,0,,,,unc80,0.05,routine
370.0-372.0 kDa,370.0,372.0,1,0,0,0,,,,sov,0.05,routine
372.0-374.0 kDa,372.0,374.0,1,0,0,0,,,,apolpp,0.05,routine
374.0-376.0 kDa,374.0,376.0,2,0,0,0,,,,"Vps13, wb",0.1,routine
376.0-378.0 kDa,376.0,378.0,1,0,0,0,,,,Rbcn-3A,0.05,routine
378.0-380.0 kDa,378.0,380.0,2,0,0,0,,,,"clone, Smr",0.1,routine
384.0-386.0 kDa,384.0,386.0,5,0,0,0,,,,"RhoGEF3, fry, rg, Dmel\CG11122, ds",0.25,routine
388.0-390.0 kDa,388.0,390.0,1,0,0,0,,,,bchs,0.05,routine
390.0-392.0 kDa,390.0,392.0,1,0,0,0,,,,uif,0.05,routine
394.0-396.0 kDa,394.0,396.0,1,0,0,0,,,,htt,0.05,routine
396.0-398.0 kDa,396.0,398.0,1,0,0,0,,,,stan,0.05,routine
398.0-400.0 kDa,398.0,400.0,1,0,0,0,,,,mv,0.05,routine
400.0-402.0 kDa,400.0,402.0,1,0,0,1,Histones,,,trx [Histones],0.8,routine
402.0-404.0 kDa,402.0,404.0,1,0,0,0,,,,Cubn2,0.05,routine
404.0-406.0 kDa,404.0,406.0,1,0,0,0,,,,btsz,0.05,routine
410.0-412.0 kDa,410.0,412.0,2,0,0,0,,,,"Dys, LanA",0.1,routine
412.0-414.0 kDa,412.0,414.0,1,0,0,0,,,,zormin,0.05,routine
418.0-420.0 kDa,418.0,420.0,1,0,0,0,,,,Cubn,0.05,routine
422.0-424.0 kDa,422.0,424.0,1,0,0,0,,,,mask,0.05,routine
424.0-426.0 kDa,424.0,426.0,1,0,0,0,,,,Vps13B,0.05,routine
426.0-428.0 kDa,426.0,428.0,1,0,0,0,,,,Hml,0.05,routine
434.0-436.0 kDa,434.0,436.0,2,0,0,0,,,,"Dmel\CG10631, Nipped-A",0.1,routine
440.0-442.0 kDa,440.0,442.0,1,0,0,1,Ubiquitin_proteasome,,,puf [Ubiquitin_proteasome],0.8,routine
444.0-446.0 kDa,444.0,446.0,1,0,0,0,,,,Vps13D,0.05,routine
454.0-456.0 kDa,454.0,456.0,1,0,0,0,,,,Dhc62B,0.05,routine
460.0-462.0 kDa,460.0,462.0,1,0,0,0,,,,Sdb,0.05,routine
466.0-468.0 kDa,466.0,468.0,1,0,0,0,,,,Dhc36C,0.05,routine
468.0-470.0 kDa,468.0,470.0,1,0,0,0,,,,Dhc16F,0.05,routine
472.0-474.0 kDa,472.0,474.0,1,0,0,0,,,,Cdep,0.05,routine
474.0-476.0 kDa,474.0,476.0,1,0,0,0,,,,Obsc,0.05,routine
480.0-482.0 kDa,480.0,482.0,1,0,0,0,,,,btv,0.05,routine
494.0-496.0 kDa,494.0,496.0,1,0,0,0,,,,Apoltp,0.05,routine
496.0-498.0 kDa,496.0,498.0,2,0,0,0,,,,"Svil, kst",0.1,routine
498.0-500.0 kDa,498.0,500.0,1,0,0,0,,,,trol,0.05,routine
504.0-506.0 kDa,504.0,506.0,2,0,0,0,,,,"Dnah3, Cht6",0.1,routine
514.0-516.0 kDa,514.0,516.0,1,0,0,0,,,,Dhc93AB,0.05,routine
522.0-524.0 kDa,522.0,524.0,1,0,0,0,,,,kug,0.05,routine
524.0-526.0 kDa,524.0,526.0,1,0,0,1,Actin_tubulin,,,Mical [Actin_tubulin],0.8,routine
528.0-530.0 kDa,528.0,530.0,1,0,0,1,Ubiquitin_proteasome,,,HERC2 [Ubiquitin_proteasome],0.8,routine
530.0-532.0 kDa,530.0,532.0,3,0,0,0,,,,"mgl, Dhc64C, LRP1",0.15,routine
540.0-542.0 kDa,540.0,542.0,1,0,0,0,,,,Dhc1,0.05,routine
550.0-552.0 kDa,550.0,552.0,1,0,0,1,Ubiquitin_proteasome,,,Bruce [Ubiquitin_proteasome],0.8,routine
552.0-554.0 kDa,552.0,554.0,1,0,0,0,,,,Dmel\CG3339,0.05,routine
556.0-558.0 kDa,556.0,558.0,1,0,0,1,Ubiquitin_proteasome,,,HUWE1 [Ubiquitin_proteasome],0.8,routine
564.0-566.0 kDa,564.0,566.0,2,0,0,1,Ubiquitin_proteasome,,,"ft, hiw [Ubiquitin_proteasome]",0.85,routine
572.0-574.0 kDa,572.0,574.0,1,0,0,0,,,,tweek,0.05,routine
580.0-582.0 kDa,580.0,582.0,3,0,0,0,,,,"CG3950, RyR, Dhc98D",0.15,routine
590.0-592.0 kDa,590.0,592.0,1,0,0,0,,,,poe,0.05,routine
592.0-594.0 kDa,592.0,594.0,2,0,0,0,,,,"futsch, kis",0.1,routine
598.0-600.0 kDa,598.0,600.0,1,0,0,0,,,,spen,0.05,routine
630.0-632.0 kDa,630.0,632.0,1,0,0,0,,,,Dmel\CG13185,0.05,routine
922.0-924.0 kDa,922.0,924.0,1,0,0,0,,,,Strn-Mlck,0.05,routine
988.0-990.0 kDa,988.0,990.0,1,0,0,0,,,,shot,0.05,routine
1000.0-1002.0 kDa,1000.0,1002.0,1,0,0,0,,,,bt,0.05,routine
1404.0-1406.0 kDa,1404.0,1406.0,1,0,0,0,,,,Msp300,0.05,routine
1488.0-1490.0 kDa,1488.0,1490.0,1,0,0,0,,,,Ank2,0.05,routine
1768.0-1770.0 kDa,1768.0,1770.0,1,0,0,0,,,,Muc14A,0.05,routine
2064.0-2066.0 kDa,2064.0,2066.0,1,0,0,0,,,,sls,0.05,routine
2442.0-2444.0 kDa,2442.0,2444.0,1,0,0,0,,,,dpy,0.05,routine
