mw_bin_label	bin_start_kda	bin_end_kda	protein_count	marker_count	signaling_prefix_count	family_count	families	marker_genes	signaling_genes	examples_audit_families	audit_burden_score	audit_priority	bin_center_kda	gaussian_effective_candidate_number	gaussian_identity_entropy_bits	gaussian_ambiguity_percentile	gaussian_marker_gaussian_mass	gaussian_signaling_gaussian_mass	gaussian_family_membership_gaussian_mass	gaussian_contextual_audit_burden_index	gaussian_contextual_audit_burden_score_0_100
526.0-528.0 kDa	526.0	528.0	1	0	0	0				HERC2	0.05	routine	527.0	1.0170352941785719	0.024369745914067074	0.3649000868809731	0.0	0.0	0.0	0.09122502172024327	9.122502172024326
530.0-532.0 kDa	530.0	532.0	2	0	0	0				DNAH14, PLEC	0.1	routine	531.0	3.298468584817365	1.72179636450354	0.5528525919490298	0.0	0.0	0.0	0.13821314798725745	13.821314798725744
532.0-534.0 kDa	532.0	534.0	2	0	0	0				HERC1, BIRC6	0.1	routine	533.0	3.928905076897513	1.9741273124279257	0.578627280625543	0.0	0.0	0.0	0.14465682015638576	14.465682015638576
534.0-536.0 kDa	534.0	536.0	2	0	0	0				DYNC1H1, DNAH5	0.1	routine	535.0	3.0661775962795046	1.6164412618536341	0.5430060816681147	0.0	0.0	0.0	0.13575152041702868	13.575152041702868
536.0-538.0 kDa	536.0	538.0	2	0	0	0				DNAH11, PCLO	0.1	routine	537.0	2.802694695645989	1.486814596647656	0.5288155227338546	0.0	0.0	0.0	0.13220388068346364	13.220388068346365
542.0-544.0 kDa	542.0	544.0	4	0	0	1	Histone family			KMT2C [Histone family], FAT4, SSPO, SSPO	0.95	routine	543.0	4.383144294948124	2.131966173770043	0.5933970460469157	0.0	0.0	0.7301962956824316	0.23217087609506226	23.217087609506226
544.0-546.0 kDa	544.0	546.0	1	0	0	0				HMCN2	0.05	routine	545.0	2.784373110977674	1.477352547856893	0.5262090935418476	0.0	0.0	0.02023208187595353	0.15759394005212857	15.759394005212856
552.0-554.0 kDa	552.0	554.0	1	0	0	0				RYR3	0.05	routine	553.0	1.5172950185986196	0.6015016264472758	0.43150883289892844	0.0	0.0	0.0	0.10787720822473211	10.787720822473212
554.0-556.0 kDa	554.0	556.0	1	0	0	0				BLTP1	0.05	routine	555.0	1.478678469145427	0.5643083800915573	0.4289024037069215	0.0	0.0	0.0	0.10722560092673038	10.722560092673037
556.0-558.0 kDa	556.0	558.0	1	0	0	0				ABCA13	0.05	routine	557.0	1.4448321448246626	0.530901895566546	0.42600637127135826	0.0	0.0	0.0	0.10650159281783957	10.650159281783957
564.0-566.0 kDa	564.0	566.0	2	0	0	0				RYR2, RYR1	0.1	routine	565.0	1.9492418550852213	0.9629131062369463	0.46741963509991313	0.0	0.0	0.0	0.11685490877497828	11.685490877497829
576.0-578.0 kDa	576.0	578.0	1	0	0	0				USH2A	0.05	routine	577.0	1.4075334613531225	0.4931692199640417	0.42195192586156965	0.0	0.0	0.0	0.10548798146539241	10.54879814653924
578.0-580.0 kDa	578.0	580.0	1	0	0	0				UBR4	0.05	routine	579.0	1.2480716558053282	0.3197007663374406	0.40602374746597164	0.0	0.0	0.0	0.10150593686649291	10.150593686649291
592.0-594.0 kDa	592.0	594.0	1	0	0	0				AHNAK2	0.05	routine	593.0	1.839450602309394	0.879274933848171	0.45583550535766	0.0	0.0	0.0	0.113958876339415	11.3958876339415
594.0-596.0 kDa	594.0	596.0	1	0	0	0				LOC512869	0.05	routine	595.0	1.5283135547115034	0.6119405626274603	0.43353605560382275	0.0	0.0	0.0	0.10838401390095569	10.83840139009557
600.0-602.0 kDa	600.0	602.0	1	0	0	0				AHNAK	0.05	routine	601.0	1.2255615587874782	0.29344295121980424	0.40457573124818996	0.0	0.0	0.05308758605480879	0.13662570364538082	13.662570364538082
602.0-604.0 kDa	602.0	604.0	1	0	0	1	Histone family			KMT2D [Histone family]	0.8	routine	603.0	1.3336159177001072	0.4153432291804873	0.41471184477266143	0.0	0.0	0.9143652206950984	0.20182249244316536	20.182249244316537
612.0-614.0 kDa	612.0	614.0	1	0	0	0				HMCN1	0.05	routine	613.0	1.0	-0.0	0.30046336518969013	0.0	0.0	0.0	0.07511584129742253	7.511584129742253
636.0-638.0 kDa	636.0	638.0	1	0	0	0				MDN1	0.05	routine	637.0	1.0	-0.0	0.30046336518969013	0.0	0.0	0.0	0.07511584129742253	7.511584129742253
688.0-690.0 kDa	688.0	690.0	1	0	0	0				ADGRV1	0.05	routine	689.0	1.0	-0.0	0.30046336518969013	0.0	0.0	0.0	0.07511584129742253	7.511584129742253
760.0-762.0 kDa	760.0	762.0	1	0	0	1	Actin family			FSIP2 [Actin family]	0.8	routine	761.0	1.0	-0.0	0.30046336518969013	0.0	0.0	0.919075432907273	0.17374865379742255	17.374865379742253
772.0-774.0 kDa	772.0	774.0	1	0	0	0				NEB	0.05	routine	773.0	1.0	-0.0	0.30046336518969013	0.0	0.0	0.0	0.07511584129742253	7.511584129742253
796.0-798.0 kDa	796.0	798.0	1	0	0	0				SYNE2	0.05	routine	797.0	1.0	-0.0	0.30046336518969013	0.0	0.0	0.0	0.07511584129742253	7.511584129742253
854.0-856.0 kDa	854.0	856.0	1	0	0	1	Actin family			MACF1 [Actin family]	0.8	routine	855.0	1.0	-0.0	0.30046336518969013	0.0	0.0	0.9771332621464619	0.17960802879742255	17.960802879742253
862.0-864.0 kDa	862.0	864.0	1	0	0	0				DST	0.05	routine	863.0	1.0	-0.0	0.30046336518969013	0.0	0.0	0.0	0.07511584129742253	7.511584129742253
