family	mw_kda	gaussian_family_mass	family_member_count
Actin family	62.5	13.409480457582573	1317
Actin family	62.75	13.54358229903682	1317
Actin family	63.0	13.593054220100727	1317
Actin family	63.25	13.565374696758719	1317
Actin family	63.5	13.474894266346436	1317
Actin family	63.75	13.334995805766964	1317
Actin family	64.0	13.15420043050279	1317
Actin family	64.25	12.933361529451098	1317
Actin family	64.5	12.665817110760642	1317
Actin family	64.75	12.350837612142199	1317
Actin family	65.0	11.998180496895372	1317
Actin family	65.25	11.634258340075192	1317
Actin family	65.5	11.305578785461538	1317
Actin family	65.75	11.06877122954391	1317
Actin family	66.0	10.981020352055342	1317
Actin family	66.25	11.089940456928252	1317
Actin family	66.5	11.417235844056908	1317
Actin family	66.75	11.955836592602546	1317
Actin family	67.0	12.665036742577714	1317
Actin family	67.25	13.475369246236987	1317
Actin family	67.5	14.301313769627658	1317
Actin family	67.75	15.046558409728817	1317
Actin family	68.0	15.625616364183058	1317
Actin family	68.25	15.976140230961134	1317
Actin family	68.5	16.075181584934334	1317
Actin family	68.75	15.93822373146614	1317
Actin family	69.0	15.6170665700524	1317
Actin family	69.25	15.184998559586532	1317
Actin family	69.5	14.720172942192868	1317
Actin family	69.75	14.283623714841749	1317
Actin family	70.0	13.909086759257388	1317
Actin family	70.25	13.595877950176948	1317
Actin family	70.5	13.318593837755	1317
Actin family	70.75	13.038542746699864	1317
Actin family	71.0	12.728036763412671	1317
Actin family	71.25	12.383088004243985	1317
Actin family	71.5	12.027709143662397	1317
Actin family	71.75	11.703013909124083	1317
Actin family	72.0	11.452285539615524	1317
Actin family	72.25	11.304159635721899	1317
Actin family	72.5	11.26793542888662	1317
Actin family	72.75	11.329009066585439	1317
Actin family	73.0	11.464534754740573	1317
Actin family	73.25	11.659596048852926	1317
Actin family	73.5	11.913403726790436	1317
Actin family	73.75	12.232143182133047	1317
Actin family	74.0	12.617809643292432	1317
Actin family	74.25	13.054635442377055	1317
Actin family	74.5	13.499218457328759	1317
Actin family	74.75	13.885139467566942	1317
Actin family	75.0	14.140082790119193	1317
Actin family	75.25	14.210728269124502	1317
Actin family	75.5	14.084564443584037	1317
Actin family	75.75	13.797523183312208	1317
Actin family	76.0	13.426129426844934	1317
Actin family	76.25	13.060156820578753	1317
Actin family	76.5	12.773565687312567	1317
Actin family	76.75	12.59821722023193	1317
Actin family	77.0	12.520724469601017	1317
Actin family	77.25	12.495915381542762	1317
Actin family	77.5	12.46468871250256	1317
Actin family	77.75	12.380560863955258	1317
Actin family	78.0	12.223925647037738	1317
Actin family	78.25	11.99869025462289	1317
Actin family	78.5	11.722229630011118	1317
Actin family	78.75	11.420222511293575	1317
Actin family	79.0	11.114235860554933	1317
Actin family	79.25	10.822556999460335	1317
Actin family	79.5	10.566047164177519	1317
Actin family	79.75	10.36935642152357	1317
Actin family	80.0	10.261098917261872	1317
Actin family	80.25	10.267161265629234	1317
Actin family	80.5	10.401997626376449	1317
Actin family	80.75	10.658434922330152	1317
Actin family	81.0	11.000702730363145	1317
Actin family	81.25	11.362740322676878	1317
Actin family	81.5	11.659950225926233	1317
Actin family	81.75	11.808264403384282	1317
Actin family	82.0	11.743161289600941	1317
Actin family	82.25	11.44182116477728	1317
Actin family	82.5	10.926583435319294	1317
Actin family	82.75	10.258862721138776	1317
Actin family	83.0	9.516735255168644	1317
Actin family	83.25	8.774124139695225	1317
Actin family	83.5	8.087660516728715	1317
Actin family	83.75	7.487120032279458	1317
Actin family	84.0	6.989273161878523	1317
Actin family	84.25	6.60562154372324	1317
Actin family	84.5	6.347201851409656	1317
Actin family	84.75	6.227097144035077	1317
Actin family	85.0	6.246549982798496	1317
Actin family	85.25	6.38632476281231	1317
Actin family	85.5	6.605990476970877	1317
Actin family	85.75	6.845573383280544	1317
Actin family	86.0	7.042241367850245	1317
Actin family	86.25	7.143411881670374	1317
Actin family	86.5	7.1189754497707085	1317
